,Log2FC,Std.Error,df,t value,Pr(>|t|),FDR,diffexpressed,delabel
AQP3,0.358317665,0.361547761,56.06276067,0.991065922,0.325911713,0.639874514,NO,NA
PSMD13,0.235654024,0.23700825,40.59292338,0.994286165,0.325973809,0.639874514,NO,NA
NVL,-0.306707572,0.309625745,56.21210763,-0.990575162,0.326138013,0.639964464,NO,NA
TPRKB,-0.265184133,0.266606642,36.6090623,-0.994664391,0.326428804,0.640302654,NO,NA
MDH1,-0.287936134,0.290971629,56.99701871,-0.989567727,0.326567906,0.640343162,NO,NA
WDR33,0.224354178,0.224964408,29.53454606,0.997287436,0.326726135,0.640421133,NO,NA
RPL7L1,0.182959327,0.185097765,57,0.988446984,0.32711125,0.64094361,NO,NA
RASA3,0.218275335,0.220899002,57,0.988122772,0.327268606,0.641019595,NO,NA
PARL,0.24337086,0.246050394,47.84574152,0.989109816,0.327585317,0.641175316,NO,NA
IRF2BP2,-0.24203738,0.245094198,57,-0.987527989,0.327557414,0.641175316,NO,NA
NQO2,-0.291533592,0.294344081,39.99327528,-0.990451691,0.327908257,0.641491635,NO,NA
ATXN7L3,-0.184938075,0.187440485,57,-0.986649575,0.327984255,0.641491635,NO,NA
FCGRT,0.333448784,0.33765106,49.46003607,0.987554382,0.328177626,0.641637703,NO,NA
LSM1,-0.357635353,0.362778986,55.18826083,-0.985821577,0.328523087,0.641834108,NO,NA
CCP110,-0.300493114,0.304952912,57,-0.985375454,0.328604036,0.641834108,NO,NA
MZT2B,0.215409794,0.218619928,56.97985815,0.985316372,0.32863426,0.641834108,NO,NA
TNPO1,0.236682541,0.238709642,29.00344909,0.991508089,0.329637917,0.643329452,NO,NA
TFB2M,-0.306332512,0.311225139,51.60747276,-0.984279461,0.329570336,0.643329452,NO,NA
RB1CC1,-0.255559431,0.260135724,57,-0.982408056,0.330050513,0.643499038,NO,NA
SIGLEC16,-0.221911593,0.225892784,57,-0.982375751,0.330066283,0.643499038,NO,NA
TMEM164,-0.282416732,0.286843508,45.16441295,-0.984567277,0.330081915,0.643499038,NO,NA
GPR89A,-0.274382068,0.279670076,57,-0.981091979,0.330693395,0.643530776,NO,NA
RUVBL1,-0.263927819,0.268888318,57,-0.981551824,0.330468674,0.643530776,NO,NA
JOSD1,0.254649945,0.25930111,57,0.982062688,0.330219139,0.643530776,NO,NA
VTA1,-0.320973044,0.326850625,52.40106366,-0.982017532,0.330603675,0.643530776,NO,NA
ATRAID,0.28084515,0.285639063,48.89736215,0.983216883,0.33034084,0.643530776,NO,NA
GLUL,0.244125314,0.249529268,56.9753879,0.978343403,0.332040489,0.644071317,NO,NA
TBC1D17,-0.300276454,0.30662022,55.77320288,-0.979310674,0.33165548,0.644071317,NO,NA
TGOLN2,0.188141319,0.191973673,53.2759482,0.980037084,0.331497435,0.644071317,NO,NA
DDX3X,0.224925508,0.229457833,49.92823359,0.980247676,0.331690053,0.644071317,NO,NA
REEP5,-0.338014584,0.344302448,44.54216171,-0.981737383,0.331531873,0.644071317,NO,NA
STAG1,0.257106243,0.262120339,44.76395631,0.980871014,0.331928133,0.644071317,NO,NA
CDC42EP3,0.302853323,0.309638042,55.41203762,0.978088225,0.332281706,0.644071317,NO,NA
RNF115,0.256322099,0.262078291,57,0.978036367,0.332189218,0.644071317,NO,NA
SAYSD1,0.277760878,0.283336191,45.22500118,0.980322622,0.332142264,0.644071317,NO,NA
ENAH,-0.34608974,0.353801546,55.53515558,-0.978203018,0.332216064,0.644071317,NO,NA
CYFIP1,-0.30185279,0.308067937,47.58512714,-0.979825403,0.332127815,0.644071317,NO,NA
MBD3,0.252278405,0.258066764,57,0.977570302,0.332417766,0.644104101,NO,NA
SARNP,-0.231248674,0.235827735,39.99768932,-0.980583029,0.332692705,0.644405863,NO,NA
SERPINH1,0.246129367,0.250772056,34.41677208,0.981486417,0.333202458,0.644984885,NO,NA
H4C15,0.320857905,0.328754639,56.56207843,0.975979855,0.33323026,0.644984885,NO,NA
CPNE1,0.2053269,0.210351085,49.2128953,0.976115244,0.333781316,0.645625556,NO,NA
PROSER1,0.262217772,0.266995615,30.39978877,0.982105165,0.333800116,0.645625556,NO,NA
ARHGEF2,0.280900184,0.287774901,47.67746034,0.976110783,0.333936444,0.645658232,NO,NA
UBL5,-0.213775008,0.218693035,39.50064645,-0.977511735,0.334264877,0.645664371,NO,NA
H3-3A,-0.202225005,0.207592567,52.91710784,-0.974143764,0.334417358,0.645664371,NO,NA
TSG101,-0.274485595,0.281038779,41.29859956,-0.976682279,0.334413135,0.645664371,NO,NA
GOLGA6L6,0.338814844,0.347416621,47.70453442,0.975240743,0.334360475,0.645664371,NO,NA
PIGX,-0.263411177,0.269375305,35.00292783,-0.97785941,0.334854253,0.646046427,NO,NA
KPNB1,0.197798792,0.20199559,31.9283455,0.979223318,0.334831565,0.646046427,NO,NA
RPL7,0.173296965,0.177878702,43.40859771,0.974242348,0.335334274,0.646618419,NO,NA
RPLP0,0.21506899,0.22134759,50.51157628,0.971634655,0.335862342,0.646618419,NO,NA
BSCL2,0.307926715,0.316874861,52.13627122,0.971761264,0.33565634,0.646618419,NO,NA
GOLGA4,0.294097928,0.302056094,41.51206544,0.973653353,0.335868391,0.646618419,NO,NA
CSTF2T,0.32046935,0.328968292,41.87178205,0.974164861,0.335569232,0.646618419,NO,NA
RAB21,-0.352147738,0.362788166,56.86617645,-0.97067041,0.335823124,0.646618419,NO,NA
RNF103,-0.29847943,0.306967833,41.33006192,-0.972347583,0.336534289,0.647669763,NO,NA
PIGM,-0.183755612,0.189783763,57,-0.968236738,0.337016684,0.648367328,NO,NA
PARP9,0.216562298,0.22346334,44.27997174,0.969117789,0.337750361,0.648876683,NO,NA
DCTN2,-0.281224819,0.289012489,32.41879597,-0.973054208,0.337731271,0.648876683,NO,NA
CDR2L,-0.261140367,0.269887728,52.53196103,-0.96758889,0.337683489,0.648876683,NO,NA
FUNDC2,0.313677434,0.324471652,57,0.966732939,0.337761559,0.648876683,NO,NA
POLR2K,-0.278050571,0.287591212,54.38063402,-0.966825685,0.337911429,0.64888777,NO,NA
MVP,0.245696076,0.253692097,44.76783216,0.968481393,0.338007392,0.64888777,NO,NA
HNRNPA2B1,-0.154969523,0.160508481,56.90736967,-0.96549118,0.338384066,0.649149843,NO,NA
CHCHD10,0.271463571,0.280528806,45.4299659,0.967685188,0.33832525,0.649149843,NO,NA
TRAPPC9,-0.197666763,0.204803637,57,-0.965152603,0.338545514,0.649229176,NO,NA
PAFAH1B1,0.210521574,0.21854077,57,0.963305718,0.339463213,0.649619085,NO,NA
KIAA1671,-0.306338571,0.318060892,57,-0.963144415,0.339543441,0.649619085,NO,NA
MYD88,0.225989984,0.234671997,57,0.963003625,0.339613476,0.649619085,NO,NA
ATP5F1C,0.210893089,0.218641455,50.80895827,0.964561317,0.339333213,0.649619085,NO,NA
SOX13,-0.29996359,0.311005835,56.03384088,-0.964495055,0.338941997,0.649619085,NO,NA
USP3,0.244561292,0.25261088,33.99165537,0.968134438,0.339815654,0.649619085,NO,NA
PLPBP,0.356820418,0.370772175,56.68838666,0.96237108,0.339950498,0.649619085,NO,NA
SMPD4,-0.359771996,0.37323645,48.0456431,-0.963925135,0.339910221,0.649619085,NO,NA
NAA50,0.266809808,0.275303784,32.33697579,0.969146896,0.33966525,0.649619085,NO,NA
UBE2Q1,-0.288669365,0.297227262,30.83803624,-0.971207563,0.339001494,0.649619085,NO,NA
USP17L12,0.336904102,0.347150134,27.97161638,0.970485301,0.340122331,0.649717782,NO,NA
DYRK2,0.360129712,0.373996843,49.74882325,0.962921796,0.3402441,0.649720807,NO,NA
ARFIP2,-0.28382317,0.293930118,34.28081768,-0.965614454,0.34100018,0.65035872,NO,NA
COX4I1,0.189193426,0.196596501,43.44736761,0.962343811,0.341202605,0.65035872,NO,NA
PSMA4,-0.207700578,0.21501858,34.04641897,-0.965965721,0.340873141,0.65035872,NO,NA
HSP90AB1,-0.2140897,0.223060816,55.87582613,-0.959781748,0.341299979,0.65035872,NO,NA
MLXIP,0.255458567,0.265929742,57,0.96062428,0.340798507,0.65035872,NO,NA
FAM53C,-0.278611767,0.290296885,57,-0.959747698,0.341235773,0.65035872,NO,NA
NR1H2,0.25070284,0.258357664,24.29108468,0.970371214,0.341425302,0.650368282,NO,NA
ARFGAP3,0.246658291,0.255688148,33.22688407,0.964684098,0.341672109,0.650380078,NO,NA
YY1,0.233930629,0.24392128,57,0.959041495,0.341588316,0.650380078,NO,NA
PCNX1,0.299132188,0.312188767,57,0.958177296,0.342020058,0.650698956,NO,NA
POLR3GL,0.256214562,0.265610938,31.50284352,0.964623535,0.342080361,0.650698956,NO,NA
PTPRA,0.257797168,0.268603861,44.06768666,0.959767173,0.342409018,0.651008541,NO,NA
NIBAN1,0.328322005,0.342984627,56.99719556,0.957249915,0.342483961,0.651008541,NO,NA
C5orf15,-0.262045782,0.273927397,57,-0.956624949,0.342796488,0.651352603,NO,NA
IMP4,0.29742552,0.309684252,38.07470576,0.960415385,0.34290594,0.651352603,NO,NA
POLD4,0.289893396,0.303482839,56.9894096,0.955221708,0.343500082,0.652251999,NO,NA
CASP3,0.272031445,0.283498623,35.94098242,0.959551204,0.343692193,0.652387639,NO,NA
ATF5,0.279148981,0.292446826,57,0.954529015,0.343846636,0.652451706,NO,NA
TCF19,0.302521551,0.317102068,53.79257475,0.954019481,0.344341359,0.652474374,NO,NA
WIPI2,-0.250034664,0.262167077,57,-0.95372259,0.344251248,0.652474374,NO,NA
EIF4A1,0.163981904,0.171957308,56.999984,0.953619859,0.344302816,0.652474374,NO,NA
SLC35B1,0.316441559,0.331713749,56.14771345,0.953959732,0.344193112,0.652474374,NO,NA
NCBP2,-0.217962083,0.22861763,50.54747058,-0.953391401,0.344928915,0.653358694,NO,NA
RPRD1B,-0.155304023,0.162602263,38.86753174,-0.955116,0.345422054,0.653834602,NO,NA
COPS9,0.157399495,0.164523377,34.73143747,0.956699875,0.345331112,0.653834602,NO,NA
RPSA,0.163488255,0.172340776,52.89492081,0.948633624,0.347121129,0.656376345,NO,NA
SRSF4,0.197194233,0.207366574,41.56690095,0.950945126,0.34712911,0.656376345,NO,NA
NSMCE1,-0.258130647,0.271308682,39.90169675,-0.951427894,0.347115099,0.656376345,NO,NA
MICAL2,-0.221967966,0.234136287,48.88425058,-0.948028895,0.347777969,0.657373321,NO,NA
SYMPK,-0.263765229,0.275788538,24.98959064,-0.956403883,0.348029857,0.657619506,NO,NA
VHL,-0.174271454,0.18433429,56.76308554,-0.945409849,0.348456804,0.657966289,NO,NA
GLYR1,0.215139127,0.227546143,57,0.945474727,0.348407398,0.657966289,NO,NA
DUT,-0.214558473,0.227376914,56.99999672,-0.943624702,0.349344114,0.658188503,NO,NA
EIF4G3,-0.213146844,0.225370372,48.95677624,-0.945762489,0.348914457,0.658188503,NO,NA
DR1,-0.239602371,0.253572057,49.71195238,-0.944908416,0.349275814,0.658188503,NO,NA
SCAMP1,-0.258282352,0.273760307,57,-0.943461653,0.349426749,0.658188503,NO,NA
LPGAT1,-0.229918837,0.243579523,56.38828778,-0.943916933,0.349239073,0.658188503,NO,NA
AHR,0.26749253,0.282807068,47.5921082,0.945848107,0.349003734,0.658188503,NO,NA
C1orf21,-0.335268245,0.355147307,56.99994811,-0.944025868,0.349140858,0.658188503,NO,NA
PTK7,0.309334411,0.326213594,32.69489374,0.948257265,0.349955268,0.658954433,NO,NA
TMPO,0.271155831,0.28860823,57,0.939529104,0.351423655,0.659422519,NO,NA
BCLAF1,0.188188445,0.199802801,55.0275045,0.941870906,0.350375475,0.659422519,NO,NA
PIP5K1A,-0.286864944,0.305028126,57,-0.940454073,0.350953299,0.659422519,NO,NA
FBXO28,-0.282019902,0.298154864,32.80828806,-0.945883955,0.351122577,0.659422519,NO,NA
FABP1,-0.255911421,0.270430403,34.79446057,-0.946311577,0.350515632,0.659422519,NO,NA
ARHGAP1,0.373980923,0.396957134,43.51186944,0.942119164,0.351333247,0.659422519,NO,NA
POLR2D,-0.247043113,0.261001847,30.20886842,-0.946518638,0.351394349,0.659422519,NO,NA
BABAM2,0.238792642,0.25414832,57,0.939579857,0.351397836,0.659422519,NO,NA
WDR45,0.28709261,0.305203824,57,0.940658627,0.350849337,0.659422519,NO,NA
APPL1,0.268202119,0.284336852,43.90654279,0.943254866,0.350712186,0.659422519,NO,NA
DYRK1A,-0.210504465,0.22299808,34.99009904,-0.943974338,0.351655717,0.65962901,NO,NA
MLEC,-0.245873884,0.26126569,39.22241279,-0.941087535,0.352420323,0.660159998,NO,NA
LYPLA1,-0.295995072,0.313261298,29.89575881,-0.944882352,0.352293486,0.660159998,NO,NA
PPP1R15A,-0.306676,0.325647083,37.03207772,-0.941743426,0.352427258,0.660159998,NO,NA
EFEMP2,0.309589609,0.328329429,35.20046532,0.942923727,0.352146961,0.660159998,NO,NA
ERH,-0.180831595,0.192830582,50.17455066,-0.937774456,0.352852689,0.660727966,NO,NA
IL1R1,0.31739966,0.339015927,48.91833205,0.936238197,0.353749762,0.66194919,NO,NA
NXT1,-0.260777505,0.277083573,31.95221507,-0.941151081,0.353688925,0.66194919,NO,NA
AMIGO2,0.350451308,0.372095835,28.75705044,0.941830773,0.354124619,0.662192214,NO,NA
LRP5,-0.290731237,0.31063792,47.58814516,-0.935916764,0.354041439,0.662192214,NO,NA
DYNC1I2,-0.199379131,0.212925333,43.06702445,-0.936380508,0.354298707,0.662288663,NO,NA
TNFRSF1A,0.243835341,0.259470609,27.78817652,0.939741662,0.355447685,0.662665995,NO,NA
CDV3,0.25896616,0.2776057,51.33929254,0.93285606,0.35526092,0.662665995,NO,NA
DAPK3,-0.237775045,0.254949737,57,-0.932634988,0.354942285,0.662665995,NO,NA
SP3,0.218154357,0.234086132,57,0.931940543,0.355297978,0.662665995,NO,NA
LPAR6,-0.270241132,0.289719731,57,-0.932767441,0.354874469,0.662665995,NO,NA
FAM20C,-0.281183986,0.301718384,55.73621896,-0.931941839,0.355386056,0.662665995,NO,NA
NCBP2AS2,-0.258823731,0.275176303,27.18685382,-0.940574198,0.355205879,0.662665995,NO,NA
PPP1R16A,-0.258645594,0.277640957,57,-0.931582996,0.355481203,0.662665995,NO,NA
SNAP23,0.306138732,0.327034168,33.03742905,0.936106261,0.356011266,0.663085121,NO,NA
RRM2B,-0.257478277,0.275517565,37.1109828,-0.934525815,0.356074011,0.663085121,NO,NA
IK,0.2287858,0.245852477,57,0.930581634,0.355994677,0.663085121,NO,NA
TSC2,-0.256793004,0.275739445,39.81931338,-0.931288609,0.357316578,0.663144219,NO,NA
CAB39,0.258778093,0.277348881,35.64422248,0.933041778,0.357076059,0.663144219,NO,NA
ITPR2,0.233156429,0.250361432,45.61983493,0.931279337,0.356611502,0.663144219,NO,NA
SNAPIN,0.306557862,0.329709262,54.96047509,0.929782378,0.356549731,0.663144219,NO,NA
VPS4A,-0.208508143,0.223535745,33.77547848,-0.93277316,0.35755759,0.663144219,NO,NA
ZNF292,-0.221308282,0.237508917,38.02776804,-0.931789362,0.35732374,0.663144219,NO,NA
RIC1,-0.249422077,0.268918622,57,-0.927500206,0.357577765,0.663144219,NO,NA
MFSD11,-0.218498612,0.235150144,57,-0.929187661,0.35671027,0.663144219,NO,NA
VMP1,-0.31169438,0.332411223,25.57083926,-0.937677066,0.357183169,0.663144219,NO,NA
TMEM134,0.285217219,0.30716496,56.978803,0.928547382,0.357040718,0.663144219,NO,NA
ODF2L,0.276357511,0.297297539,57,0.92956542,0.356516256,0.663144219,NO,NA
TMEM179B,-0.195502997,0.210771794,57,-0.927557684,0.357548194,0.663144219,NO,NA
AAMP,0.169886348,0.183334531,52.33125152,0.926646754,0.358364004,0.66418441,NO,NA
YWHAH,0.171940451,0.184591857,31.81059933,0.931462818,0.358630095,0.66418441,NO,NA
POM121C,-0.224323802,0.242270952,57,-0.925921166,0.35839076,0.66418441,NO,NA
NBPF11,-0.206206324,0.222002997,40.07208634,-0.928844773,0.358531149,0.66418441,NO,NA
KAT5,-0.328394971,0.354565858,49.15243741,-0.926188923,0.358873242,0.664407105,NO,NA
KXD1,0.218326646,0.235590387,45.07937354,0.92672137,0.359006374,0.664426038,NO,NA
PSMD3,0.4309992,0.466451705,54.4454823,0.923995335,0.359565874,0.664895557,NO,NA
MRPS18B,0.173560976,0.187640721,49.1643792,0.924964338,0.359502443,0.664895557,NO,NA
TMEM175,-0.251314315,0.272126393,57,-0.923520545,0.359629043,0.664895557,NO,NA
ZNF580,0.237283569,0.256780625,44.32579976,0.924071157,0.360452626,0.665962712,NO,NA
TFDP2,-0.259897184,0.28184594,57,-0.922124988,0.360350163,0.665962712,NO,NA
BCL2L12,0.322048771,0.349156454,48.88952986,0.922362361,0.360869259,0.666504686,NO,NA
ATP6V0B,-0.155400891,0.168146339,38.96261494,-0.924200263,0.361070727,0.666649026,NO,NA
PCSK6,-0.250534337,0.272333879,57,-0.919952883,0.361474397,0.666938768,NO,NA
GHITM,0.309697016,0.335845651,44.84478019,0.922140915,0.361389849,0.666938768,NO,NA
ZNHIT6,0.267498754,0.288971418,31.70098671,0.925692775,0.361599483,0.666941932,NO,NA
NBDY,0.222670517,0.242170978,55.32416303,0.919476472,0.361838148,0.667154512,NO,NA
NDUFA4,0.241715684,0.263011964,56.83395683,0.919029234,0.361964409,0.667159766,NO,NA
GDE1,-0.273162635,0.297420005,57,-0.918440691,0.362258406,0.667246659,NO,NA
MYNN,-0.290599768,0.316371456,57,-0.918539783,0.362206998,0.667246659,NO,NA
EIF3M,0.186055847,0.202173464,42.8186509,0.920278279,0.362583212,0.667617454,NO,NA
FYTTD1,-0.331957416,0.360815048,40.24356614,-0.920020984,0.363043963,0.667655977,NO,NA
RALGDS,0.209561346,0.228508629,41.59945262,0.917082855,0.36438566,0.667655977,NO,NA
TKT,-0.278753755,0.301774134,29.32914175,-0.923716527,0.363171563,0.667655977,NO,NA
TOMM6,-0.202822959,0.221926883,52.84180486,-0.913917937,0.364911375,0.667655977,NO,NA
ZNF444,0.249397636,0.273057203,54.62600745,0.913353076,0.365070617,0.667655977,NO,NA
CALD1,0.303327618,0.332214855,55.92843269,0.913046521,0.365137332,0.667655977,NO,NA
RAB7A,-0.193738154,0.212014969,56.18675822,-0.913794695,0.364729476,0.667655977,NO,NA
DIAPH1,0.247859714,0.271232542,57,0.913827345,0.364656985,0.667655977,NO,NA
GRB7,0.493405473,0.537608567,47.47562267,0.917778293,0.363374115,0.667655977,NO,NA
NSF,0.262573734,0.287388674,53.04241018,0.913653729,0.36503332,0.667655977,NO,NA
TAF10,0.219792821,0.240410177,56.74893088,0.914240921,0.364458511,0.667655977,NO,NA
MCAM,0.360829142,0.393425964,46.55880701,0.917146236,0.363792586,0.667655977,NO,NA
ZNF623,-0.300326014,0.327952098,52.74950883,-0.915761833,0.363959449,0.667655977,NO,NA
NDUFA13,-0.218156953,0.237725145,43.96964374,-0.917685644,0.363789995,0.667655977,NO,NA
POLR2F,0.250846077,0.27246595,38.06609184,0.920651101,0.363030631,0.667655977,NO,NA
DCAKD,-0.257768195,0.281911712,57,-0.914357878,0.364380632,0.667655977,NO,NA
CCDC92,0.19376749,0.211940416,57,0.914254553,0.364434444,0.667655977,NO,NA
HM13,0.243670594,0.265333675,41.7302224,0.91835533,0.363710642,0.667655977,NO,NA
DCBLD2,0.341248423,0.373708147,54.39686924,0.913141515,0.365197692,0.667655977,NO,NA
ZNF146,0.245305497,0.267947631,57,0.915497914,0.363787246,0.667655977,NO,NA
CANX,0.198149042,0.216346412,56.78033413,0.915887813,0.363599313,0.667655977,NO,NA
HMGB1,0.170629988,0.186870233,52.96119251,0.913093465,0.365331472,0.667674759,NO,NA
SLC12A7,-0.297189168,0.324598512,36.59289032,-0.915559243,0.36589245,0.668397606,NO,NA
TM2D1,0.312371637,0.342611525,53.80291553,0.911737095,0.365974272,0.668397606,NO,NA
COX7A2L,0.20972158,0.23038983,57,0.910290096,0.366502961,0.669137118,NO,NA
MUCL1,-0.440325845,0.48409163,56.73395575,-0.90959194,0.366885898,0.669610117,NO,NA
TASOR,0.204015397,0.22327842,35.33344904,0.913726441,0.367053874,0.669690598,NO,NA
ELN,-0.377997258,0.41600572,55.21866488,-0.908634763,0.367491773,0.670263335,NO,NA
GRINA,-0.247198341,0.272235715,56.68712687,-0.908030531,0.367706294,0.670428407,NO,NA
SPAG11A,-0.271850146,0.298147258,34.97760254,-0.911798245,0.368116644,0.670769778,NO,NA
C1QA,0.423480034,0.465963156,46.36216793,0.908827294,0.368141682,0.670769778,NO,NA
SART1,0.254873382,0.280345512,40.20103331,0.909140225,0.368694626,0.671550926,NO,NA
UGDH,-0.261734149,0.287936016,37.94705979,-0.909001078,0.369086962,0.671812833,NO,NA
GOLIM4,-0.26808493,0.295553754,46.35480679,-0.907059803,0.369066468,0.671812833,NO,NA
MRPS34,-0.225917896,0.249131984,46.03242329,-0.906820119,0.369224567,0.671837095,NO,NA
ZNF768,-0.178523412,0.197309984,57,-0.904786508,0.369386977,0.67190646,NO,NA
PLOD1,0.224920477,0.247790731,38.65087484,0.90770335,0.369659904,0.67195072,NO,NA
PPIA,0.152859837,0.168737382,47.45510677,0.90590381,0.369563543,0.67195072,NO,NA
GABBR1,-0.246100568,0.271110836,35.71170574,-0.907748917,0.370096021,0.67251734,NO,NA
PITRM1,-0.276031407,0.3046409,39.17507352,-0.906087813,0.370428871,0.672895994,NO,NA
BLCAP,-0.270251361,0.298506139,39.8293378,-0.905346072,0.370726316,0.673210098,NO,NA
ALDH3A2,-0.320884672,0.356076814,55.14473955,-0.901166993,0.3714186,0.673856512,NO,NA
ITPR3,-0.271259127,0.29980073,36.85044543,-0.904798087,0.371450042,0.673856512,NO,NA
GPR107,-0.263155621,0.291218624,41.0873281,-0.903635961,0.371456235,0.673856512,NO,NA
YTHDF2,-0.247032394,0.274698934,57,-0.899284137,0.372284794,0.67422834,NO,NA
NTAN1,0.236595636,0.263027475,57,0.899509206,0.372165978,0.67422834,NO,NA
RAB5A,-0.280371002,0.310719353,40.22591858,-0.902328737,0.372253783,0.67422834,NO,NA
RNF44,-0.201963392,0.224541758,57,-0.899446915,0.37219886,0.67422834,NO,NA
WRNIP1,0.249818487,0.277538628,57,0.900121503,0.371842865,0.67422834,NO,NA
TMEM106C,0.09144232,0.101598759,47.66274815,0.900033831,0.372627326,0.674466595,NO,NA
NEK6,-0.248088945,0.276095347,57,-0.898562572,0.372665875,0.674466595,NO,NA
AMD1,-0.229134198,0.254632532,45.61221373,-0.899862231,0.372920057,0.674475017,NO,NA
PDZD2,0.190884245,0.212508586,57,0.898242507,0.37283499,0.674475017,NO,NA
SCYL1,-0.295400242,0.329356643,56.99451036,-0.896900816,0.373544805,0.675379003,NO,NA
EVA1B,-0.307685749,0.34270574,46.94299106,-0.897813234,0.373866979,0.675735502,NO,NA
TMEM167B,0.211963521,0.23673438,57,0.89536434,0.374357947,0.676396745,NO,NA
RUFY3,0.278402968,0.309859493,36.7243825,0.898481324,0.374782305,0.676937234,NO,NA
CIAO1,-0.213982659,0.239398207,57,-0.893835677,0.375168428,0.677182145,NO,NA
CCDC13,0.251759102,0.28146422,53.93117898,0.89446219,0.375049235,0.677182145,NO,NA
C5orf51,-0.256452747,0.287098255,57,-0.893257771,0.375475118,0.677509509,NO,NA
TWF1,-0.264233035,0.295276163,41.20699478,-0.894867479,0.376055406,0.677885973,NO,NA
SLC39A6,-0.421480975,0.471984371,50.91401556,-0.892997737,0.376059939,0.677885973,NO,NA
MCRIP2,-0.280148455,0.312725251,38.71614923,-0.895829342,0.375880189,0.677885973,NO,NA
RAD23A,0.149883386,0.16764955,42.49990091,0.894027966,0.37634203,0.678168339,NO,NA
MCM5,0.250064864,0.280238766,43.55920563,0.892327882,0.377120384,0.679344484,NO,NA
